species_id,park_code,park_name,order,family,scientific_name,common_names,raptor_group,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
GRCA-1362,GRCA,Grand Canyon,Passeriformes,Icteridae,Icterus parisorum,Scott's Oriole,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1363,GRCA,Grand Canyon,Passeriformes,Icteridae,Icterus pustulatus,Streak-Backed Oriole,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1364,GRCA,Grand Canyon,Passeriformes,Icteridae,Icterus spurius,Orchard Oriole,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1365,GRCA,Grand Canyon,Passeriformes,Icteridae,Molothrus aeneus,Bronzed Cowbird,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1366,GRCA,Grand Canyon,Passeriformes,Icteridae,Molothrus ater,Brown-Headed Cowbird,N/A,Approved,Present,Not Native,Common,Winter,Least Concern,False,,False
GRCA-1367,GRCA,Grand Canyon,Passeriformes,Icteridae,Molothrus ater obscurus,Brown-Headed Cowbird (obscurus subspecies),N/A,Approved,Present,Not Native,Common,Winter,Least Concern,False,,False
GRCA-1368,GRCA,Grand Canyon,Passeriformes,Icteridae,Quiscalus mexicanus,Great-Tailed Grackle,N/A,Approved,Present,Unknown,Common,Breeder,Least Concern,False,,False
GRCA-1369,GRCA,Grand Canyon,Passeriformes,Icteridae,Quiscalus quiscula,Common Grackle,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1370,GRCA,Grand Canyon,Passeriformes,Icteridae,Sturnella magna,Eastern Meadowlark,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRCA-1371,GRCA,Grand Canyon,Passeriformes,Icteridae,Sturnella neglecta,Western Meadowlark,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1372,GRCA,Grand Canyon,Passeriformes,Icteridae,Xanthocephalus xanthocephalus,Yellow-Headed Blackbird,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
GRCA-1373,GRCA,Grand Canyon,Passeriformes,Laniidae,Lanius excubitor,Northern Shrike,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1374,GRCA,Grand Canyon,Passeriformes,Laniidae,Lanius ludovicianus,Loggerhead Shrike,N/A,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRCA-1375,GRCA,Grand Canyon,Passeriformes,Laniidae,Lanius ludovicianus excubitorides,Loggerhead Shrike (excubitorides subspecies),N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRCA-1376,GRCA,Grand Canyon,Passeriformes,Mimidae,Dumetella carolinensis,Gray Catbird,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1377,GRCA,Grand Canyon,Passeriformes,Mimidae,Mimus polyglottos,Northern Mockingbird,N/A,Approved,Present,Native,Uncommon,Winter,Least Concern,False,,False
GRCA-1378,GRCA,Grand Canyon,Passeriformes,Mimidae,Oreoscoptes montanus,Sage Thrasher,N/A,Approved,Present,Native,Uncommon,Winter,Species of Concern,True,,False
GRCA-1379,GRCA,Grand Canyon,Passeriformes,Mimidae,Toxostoma bendirei,Bendire's Thrasher,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRCA-1380,GRCA,Grand Canyon,Passeriformes,Mimidae,Toxostoma crissale,Crissal Thrasher,N/A,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRCA-1381,GRCA,Grand Canyon,Passeriformes,Mimidae,Toxostoma curvirostre,Curve-Billed Thrasher,N/A,Approved,Not Present,Native,Unknown,Vagrant,Least Concern,False,,False
GRCA-1382,GRCA,Grand Canyon,Passeriformes,Mimidae,Toxostoma lecontei,Le Conte's Thrasher,N/A,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Species of Concern,True,,False
GRCA-1383,GRCA,Grand Canyon,Passeriformes,Mimidae,Toxostoma rufum,Brown Thrasher,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1384,GRCA,Grand Canyon,Passeriformes,Motacillidae,Anthus rubescens,American Pipit,N/A,Approved,Present,Native,Uncommon,Winter,Least Concern,False,,False
GRCA-1385,GRCA,Grand Canyon,Passeriformes,Motacillidae,Motacilla alba,White Wagtail,N/A,Approved,Present,Unknown,Occasional,Vagrant,Least Concern,False,,False
GRCA-1386,GRCA,Grand Canyon,Passeriformes,Paridae,Baeolophus ridgwayi,Juniper Titmouse,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1387,GRCA,Grand Canyon,Passeriformes,Paridae,Baeolophus ridgwayi ridgwayi,Juniper Titmouse (ridgwayi subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1388,GRCA,Grand Canyon,Passeriformes,Paridae,Baeolophus wollweberi,Bridled Titmouse,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1389,GRCA,Grand Canyon,Passeriformes,Paridae,Poecile gambeli,Mountain Chickadee,N/A,Approved,Present,Native,Abundant,Winter,Least Concern,False,,False
GRCA-1390,GRCA,Grand Canyon,Passeriformes,Parulidae,Wilsonia pusilla,Wilson's Warbler,N/A,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
GRCA-1391,GRCA,Grand Canyon,Passeriformes,Parulidae,Cardellina pusilla chryseola,Wilson's Warbler,N/A,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
GRCA-1392,GRCA,Grand Canyon,Passeriformes,Parulidae,Cardellina pusilla pusilla,Wilson's Warbler,N/A,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
GRCA-1393,GRCA,Grand Canyon,Passeriformes,Parulidae,Cardellina rubrifrons,Red-Faced Warbler,N/A,Approved,Present,Native,Uncommon,Summer,Least Concern,False,,False
GRCA-1394,GRCA,Grand Canyon,Passeriformes,Parulidae,Oporornis formosus,Kentucky Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1395,GRCA,Grand Canyon,Passeriformes,Parulidae,Oporornis tolmiei,Macgillivray's Warbler,N/A,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
GRCA-1396,GRCA,Grand Canyon,Passeriformes,Parulidae,Geothlypis trichas,Common Yellowthroat,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1397,GRCA,Grand Canyon,Passeriformes,Parulidae,Geothlypis trichas campicola,Common Yellowthroat (campicola subspecies),N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1398,GRCA,Grand Canyon,Passeriformes,Parulidae,Helmitheros vermivorum,Worm-Eating Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1399,GRCA,Grand Canyon,Passeriformes,Parulidae,Icteria virens,Yellow-Breasted Chat,N/A,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRCA-1400,GRCA,Grand Canyon,Passeriformes,Parulidae,Vermivora celata,Orange-Crowned Warbler,N/A,Approved,Present,Native,Uncommon,Winter,Least Concern,False,,False
GRCA-1401,GRCA,Grand Canyon,Passeriformes,Parulidae,Leiothlypis celata orestera,Orange-Crowned Warbler (orestera subspecies),N/A,Approved,Present,Native,Uncommon,Winter,Least Concern,False,,False
GRCA-1402,GRCA,Grand Canyon,Passeriformes,Parulidae,Vermivora luciae,Lucy's Warbler,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1403,GRCA,Grand Canyon,Passeriformes,Parulidae,Vermivora ruficapilla,Nashville Warbler,N/A,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
GRCA-1404,GRCA,Grand Canyon,Passeriformes,Parulidae,Mniotilta varia,Black-And-White Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1405,GRCA,Grand Canyon,Passeriformes,Parulidae,Myioborus pictus,Painted Redstart,N/A,Approved,Present,Native,Occasional,Summer,Least Concern,False,,False
GRCA-1406,GRCA,Grand Canyon,Passeriformes,Parulidae,Vermivora peregrina,Tennessee Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1407,GRCA,Grand Canyon,Passeriformes,Parulidae,Vermivora virginiae,Virginia's Warbler,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1408,GRCA,Grand Canyon,Passeriformes,Parulidae,Seiurus noveboracensis,Northern Waterthrush,N/A,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRCA-1409,GRCA,Grand Canyon,Passeriformes,Parulidae,Protonotaria citrea,Prothonotary Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1410,GRCA,Grand Canyon,Passeriformes,Parulidae,Seiurus aurocapilla,Ovenbird,N/A,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRCA-1411,GRCA,Grand Canyon,Passeriformes,Parulidae,Setophaga aestiva,American Yellow Warbler,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1412,GRCA,Grand Canyon,Passeriformes,Parulidae,Setophaga aestiva morcomi,American Yellow Warbler (morcomi subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1413,GRCA,Grand Canyon,Passeriformes,Parulidae,Parula americana,Northern Parula,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1414,GRCA,Grand Canyon,Passeriformes,Parulidae,Setophaga auduboni auduboni,Yellow-Rumped Warbler,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1415,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica caerulescens,Black-Throated Blue Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1416,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica castanea,Bay-Breasted Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1417,GRCA,Grand Canyon,Passeriformes,Parulidae,Wilsonia citrina,Hooded Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1418,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica coronata,Yellow-Rumped Warbler,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1419,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica discolor,Prairie Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1420,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica dominica,Yellow-Throated Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1421,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica graciae,Grace's Warbler,N/A,Approved,Present,Native,Common,Summer,Least Concern,False,,False
GRCA-1422,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica magnolia,Magnolia Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1423,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica nigrescens,Black-Throated Gray Warbler,N/A,Approved,Present,Native,Common,Summer,Least Concern,False,,False
GRCA-1424,GRCA,Grand Canyon,Passeriformes,Parulidae,Setophaga nigrescens halseii,Black-Throated Gray Warbler,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1425,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica occidentalis,Hermit Warbler,N/A,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRCA-1426,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica palmarum,Palm Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1427,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica pensylvanica,Chestnut-Sided Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1428,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica petechia,Yellow Warbler,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1429,GRCA,Grand Canyon,Passeriformes,Parulidae,Setophaga ruticilla,American Redstart,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1430,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica striata,Blackpoll Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1431,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica townsendi,Townsend's Warbler,N/A,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRCA-1432,GRCA,Grand Canyon,Passeriformes,Parulidae,Dendroica virens,Black-Throated Green Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1433,GRCA,Grand Canyon,Passeriformes,Parulidae,Vermivora chrysoptera,Golden-Winged Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Under Review,True,,False
GRCA-1434,GRCA,Grand Canyon,Passeriformes,Passeridae,Passer domesticus,House Sparrow,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1435,GRCA,Grand Canyon,Passeriformes,Peucedramidae,Peucedramus taeniatus,Olive Warbler,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1436,GRCA,Grand Canyon,Passeriformes,Polioptilidae,Polioptila caerulea,Blue-Gray Gnatcatcher,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1437,GRCA,Grand Canyon,Passeriformes,Polioptilidae,Polioptila caerulea amoenissima,Blue-Gray Gnatcatcher (amoenissima subspecies),N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1438,GRCA,Grand Canyon,Passeriformes,Polioptilidae,Polioptila caerulea obscura,Blue-Gray Gnatcatcher (obscura subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1439,GRCA,Grand Canyon,Passeriformes,Polioptilidae,Polioptila melanura,Black-Tailed Gnatcatcher,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRCA-1440,GRCA,Grand Canyon,Passeriformes,Ptilogonatidae,Phainopepla nitens,Phainopepla,N/A,Approved,Present,Native,Uncommon,Winter,Species of Concern,True,,False
GRCA-1441,GRCA,Grand Canyon,Passeriformes,Regulidae,Regulus calendula,Ruby-Crowned Kinglet,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1442,GRCA,Grand Canyon,Passeriformes,Regulidae,Regulus calendula calendula,Ruby-Crowned Kinglet (calendula subspecies),N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1443,GRCA,Grand Canyon,Passeriformes,Regulidae,Regulus satrapa,Golden-Crowned Kinglet,N/A,Approved,Present,Native,Rare,Winter,Least Concern,False,,False
GRCA-1444,GRCA,Grand Canyon,Passeriformes,Regulidae,Regulus satrapa olivaceus,Golden-Crowned Kinglet (olivaceus subspecies),N/A,Approved,Present,Native,Rare,Winter,Least Concern,False,,False
GRCA-1445,GRCA,Grand Canyon,Passeriformes,Remizidae,Auriparus flaviceps,Verdin,N/A,Approved,Present,Native,Rare,Winter,Least Concern,False,,False
GRCA-1446,GRCA,Grand Canyon,Passeriformes,Sittidae,Sitta canadensis,Red-Breasted Nuthatch,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRCA-1447,GRCA,Grand Canyon,Passeriformes,Sittidae,Sitta carolinensis,White-Breasted Nuthatch,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1448,GRCA,Grand Canyon,Passeriformes,Sittidae,Sitta carolinensis nelsoni,White-Breasted Nuthatch (nelsoni subspecies),N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1449,GRCA,Grand Canyon,Passeriformes,Sittidae,Sitta pygmaea,Pygmy Nuthatch,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1450,GRCA,Grand Canyon,Passeriformes,Sittidae,Sitta pygmaea melanotis,Pygmy Nuthatch (melanotis subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1451,GRCA,Grand Canyon,Passeriformes,Sturnidae,Sturnus vulgaris,European Starling,N/A,Approved,Present,Not Native,Uncommon,Migratory,Least Concern,False,,False
GRCA-1452,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Campylorhynchus brunneicapillus,Cactus Wren,N/A,Approved,Present,Native,Uncommon,Winter,Species of Concern,True,,False
GRCA-1453,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Catherpes mexicanus,Canyon Wren,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1454,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Cistothorus palustris,Marsh Wren,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
GRCA-1455,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Salpinctes obsoletus,Rock Wren,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1456,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Thryomanes bewickii,Bewick's Wren,N/A,Approved,Present,Native,Common,Winter,Least Concern,False,,False
GRCA-1457,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Thryomanes bewickii eremophilus,Bewick's Wren (eremophilus subspecies),N/A,Approved,Present,Native,Common,Summer,Least Concern,False,,False
GRCA-1458,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Troglodytes aedon,House Wren,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1459,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Troglodytes aedon parkmanii,House Wren (parkmanii subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1460,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Troglodytes troglodytes,Winter Wren,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1461,GRCA,Grand Canyon,Passeriformes,Troglodytidae,Troglodytes pacificus,Pacific Wren,N/A,Approved,Present,Native,Uncommon,Winter,Least Concern,False,,False
GRCA-1462,GRCA,Grand Canyon,Passeriformes,Turdidae,Catharus guttatus,Hermit Thrush,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1463,GRCA,Grand Canyon,Passeriformes,Turdidae,Catharus ustulatus,Swainson's Thrush,N/A,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRCA-1464,GRCA,Grand Canyon,Passeriformes,Turdidae,Ixoreus naevius,Varied Thrush,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1465,GRCA,Grand Canyon,Passeriformes,Turdidae,Myadestes townsendi,Townsend's Solitaire,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1466,GRCA,Grand Canyon,Passeriformes,Turdidae,Sialia currucoides,Mountain Bluebird,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1467,GRCA,Grand Canyon,Passeriformes,Turdidae,Sialia mexicana,Western Bluebird,N/A,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRCA-1468,GRCA,Grand Canyon,Passeriformes,Turdidae,Sialia mexicana bairdi,Western Bluebird (bairdi subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1469,GRCA,Grand Canyon,Passeriformes,Turdidae,Sialia sialis,Eastern Bluebird,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1470,GRCA,Grand Canyon,Passeriformes,Turdidae,Turdus migratorius,American Robin,N/A,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRCA-1471,GRCA,Grand Canyon,Passeriformes,Turdidae,Turdus migratorius propinquus,American Robin (propinquus subspecies),N/A,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRCA-1472,GRCA,Grand Canyon,Passeriformes,Turdidae,Turdus rufopalliatus,Rufous-Backed Robin,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1473,GRCA,Grand Canyon,Passeriformes,Tyrannidae,Contopus cooperi,Olive-Sided Flycatcher,N/A,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRCA-1474,GRCA,Grand Canyon,Passeriformes,Tyrannidae,Contopus pertinax,Greater Pewee,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
GRCA-1475,GRCA,Grand Canyon,Passeriformes,Tyrannidae,Contopus sordidulus,Western Wood-Pewee,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1476,GRCA,Grand Canyon,Passeriformes,Tyrannidae,Contopus sordidulus saturatus,Western Wood-Pewee (saturatus subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1477,GRCA,Grand Canyon,Passeriformes,Tyrannidae,Contopus sordidulus veliei,Western Wood-Pewee (veliei subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRCA-1478,GRCA,Grand Canyon,Passeriformes,Tyrannidae,Empidonax difficilis,Pacific-Slope Flycatcher,N/A,Approved,Present,Native,Unknown,Migratory,Least Concern,False,,False
