park_code,species_code,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
CONG,0866,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0918,Approved,Present,Native,Abundant,Resident,Least Concern,False,,False
CONG,0922,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0965,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
CONG,0966,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0970,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,1039,Approved,Present,Not Native,Rare,Vagrant,Least Concern,False,,False
CONG,1060,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
CONG,1078,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
CONG,1084,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0236,Approved,Present,Native,Rare,Migratory,Under Review,True,,False
CONG,0237,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CONG,0238,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0243,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CONG,0244,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CONG,0527,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0962,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CONG,1090,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0320,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CONG,0325,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0418,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CONG,0425,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0673,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0939,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,1105,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CONG,1106,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
CONG,1136,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,1138,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CONG,1143,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,1146,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,1148,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CONG,1151,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CONG,0094,Approved,Present,Native,Uncommon,Vagrant,Least Concern,False,,False
CONG,0095,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
CONG,0127,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
CONG,0147,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
CONG,0172,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CONG,0404,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
CONG,0406,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
CONG,0407,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
CONG,0693,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CONG,0840,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
CONG,0436,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
CONG,0202,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Endangered,True,,False
CONG,0307,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0400,Approved,Present,Native,Abundant,Breeder,Species of Concern,True,,False
CONG,0623,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
CONG,0624,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0805,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Endangered,True,,False
CONG,0809,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
CONG,0816,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CONG,0980,Approved,Present,Native,Common,Resident,Species of Concern,True,,False
CONG,0853,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CONG,0143,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
CONG,0617,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
CONG,1034,Approved,Present,Native,Abundant,Breeder,Least Concern,False,Strigidae,True
CONG,1108,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,Tytonidae,True
CONG,0069,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CONG,0775,Approved,Present,Native,Occasional,Resident,Species of Concern,True,,False
CRLA,0001,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
CRLA,0002,Approved,Present,Native,Occasional,Breeder,Least Concern,False,Accipitridae,True
CRLA,0005,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
CRLA,0089,Approved,Present,Native,Rare,Unknown,Species of Concern,True,Accipitridae,True
CRLA,0156,Approved,Present,Native,Common,Breeder,Least Concern,False,Accipitridae,True
CRLA,0161,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
CRLA,0167,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
CRLA,0169,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
CRLA,0294,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
CRLA,0508,Approved,Present,Native,Uncommon,Resident,In Recovery,True,Accipitridae,True
CRLA,0234,Approved,Present,Native,Uncommon,Unknown,Species of Concern,True,Cathartidae,True
CRLA,0724,Approved,Present,Native,Uncommon,Resident,Species of Concern,True,Pandionidae,True
CRLA,0030,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0052,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0053,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0055,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0058,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0059,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0062,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CRLA,0067,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0073,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
CRLA,0108,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
CRLA,0109,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0110,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0113,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0134,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
CRLA,0148,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0149,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0151,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0276,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0523,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0606,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0648,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0719,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0014,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0262,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
CRLA,0092,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0199,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0947,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
CRLA,0949,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
CRLA,0950,Approved,Present,Native,Rare,Unknown,Least Concern,False,,False
CRLA,1001,Approved,Present,Native,Rare,Breeder,Species of Concern,True,,False
CRLA,0288,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0290,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0784,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0785,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0786,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0269,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0272,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0569,Approved,Present,Native,Common,Resident,Least Concern,False,,False
CRLA,0571,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
CRLA,1012,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
CRLA,0009,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
CRLA,0473,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
CRLA,1073,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0684,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0789,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,1074,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,1075,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,1076,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0756,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0315,Approved,Not Confirmed,Not Native,Unknown,Unknown,Least Concern,False,,False
CRLA,1166,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0258,Approved,Present,Native,Occasional,Unknown,Least Concern,False,,False
CRLA,0444,Approved,Present,Native,Rare,Unknown,Species of Concern,True,Falconidae,True
CRLA,0449,In Review,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,Falconidae,True
CRLA,0451,Approved,Present,Native,Common,Unknown,Species of Concern,True,Falconidae,True
CRLA,0453,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Species of Concern,True,Falconidae,True
CRLA,0454,Approved,Not Confirmed,Native,Unknown,Unknown,In Recovery,True,Falconidae,True
CRLA,0459,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,Falconidae,True
CRLA,0194,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0713,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0124,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0126,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0358,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0359,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0790,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0484,Approved,Present,Native,Occasional,Vagrant,Species of Concern,True,,False
CRLA,0500,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0469,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0470,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0877,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0883,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
CRLA,0431,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0122,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0749,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0793,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0835,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0255,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
CRLA,0292,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0293,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0081,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0328,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0331,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0332,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0345,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0346,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0683,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0765,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0800,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
CRLA,0283,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0544,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
CRLA,0551,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
CRLA,0555,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0638,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
CRLA,0639,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0640,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
CRLA,0641,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0646,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0740,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
CRLA,0743,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0747,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
CRLA,0822,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
CRLA,0829,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0874,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0987,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0990,Approved,Present,Native,Rare,Migratory,Species of Concern,True,,False
CRLA,0993,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,1170,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CRLA,1171,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CRLA,1172,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CRLA,1174,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,1175,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
CRLA,0216,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0219,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0222,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0223,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0224,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0226,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0229,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0301,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
CRLA,0302,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0594,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0595,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0608,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
CRLA,0609,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
CRLA,0611,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0613,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0820,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0521,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
CRLA,0768,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
CRLA,1000,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,1050,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
CRLA,1052,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0019,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0020,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0441,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0530,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
CRLA,0659,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
